mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
214	214	1711/4	1711/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1757								
215	215	428	428	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1758								122
215	215	1713/4	1713/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1759								122
215	215	857/2	857/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1760								
215	215	1715/4	1715/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1761								
215	215	429	429	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1762								
215	215	1717/4	1717/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1763								
215	215	859/2	859/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1764								
215	215	1719/4	1719/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1765								
216	216	430	430	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1766								123
216	216	1721/4	1721/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1767								123
216	216	861/2	861/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1768								
216	216	1723/4	1723/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1769								
216	216	431	431	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1770								
216	216	1725/4	1725/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1771								
216	216	863/2	863/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1772								
216	216	1727/4	1727/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1773								
217	217	432	432	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1774								124
217	217	1729/4	1729/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1775								124
217	217	865/2	865/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1776								
217	217	1731/4	1731/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1777								
217	217	433	433	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1778								
217	217	1733/4	1733/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1779								
217	217	867/2	867/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1780								
217	217	1735/4	1735/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1781								
218	218	434	434	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1782								125
218	218	1737/4	1737/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1783								125
218	218	869/2	869/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1784								
218	218	1739/4	1739/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1785								
218	218	435	435	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1786								
218	218	1741/4	1741/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1787								
218	218	871/2	871/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1788								
218	218	1743/4	1743/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1789								
219	219	436	436	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1790								126
219	219	1745/4	1745/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1791								126
219	219	873/2	873/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1792								
219	219	1747/4	1747/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1793								
219	219	437	437	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1794								
219	219	1749/4	1749/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1795								
219	219	875/2	875/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1796								
219	219	1751/4	1751/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1797								
220	220	438	438	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1798								
220	220	1753/4	1753/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1799								
220	220	877/2	877/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1800								
220	220	1755/4	1755/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1801								
220	220	439	439	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1802								
220	220	1757/4	1757/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1803								
220	220	879/2	879/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1804								
220	220	1759/4	1759/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1805								
221	221	440	440	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1806								
221	221	881/2	881/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1807								
221	221	1763/4	1763/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1808								
221	221	441	441	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1809								
221	221	883/2	883/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1810								
221	221	440	440	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1811								
221	221	883/2	883/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1812								
221	221	440	440	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1813								
222	222	442	442	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1814								
222	222	885/2	885/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1815								
222	222	443	443	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1816								
222	222	887/2	887/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1817								
222	222	442	442	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1818								
222	222	443	443	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1819								
223	223	444	444	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1820								
223	223	891/2	891/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1821								
223	223	444	444	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1822								
223	223	889/2	889/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1823								
223	223	1779/4	1779/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1824								
223	223	445	445	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1825								
223	223	891/2	891/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1826								
223	223	444	444	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1827								
223	223	891/2	891/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1828								
224	224	446	446	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1829								
224	224	447	447	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1830								
224	224	446	446	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1831								
224	224	893/2	893/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1832								
224	224	447	447	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1833								
224	224	895/2	895/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1834								
224	224	446	446	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1835								
225	225	448	448	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1836								
225	225	897/2	897/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1837								
225	225	1795/4	1795/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1838								
225	225	449	449	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1839								
225	225	899/2	899/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1840								
225	225	448	448	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1841								
225	225	448	448	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1842								
226	226	450	450	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1843								127
226	226	1801/4	1801/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1844								127
226	226	901/2	901/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1845								
226	226	1803/4	1803/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1846								
226	226	451	451	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1847								128
226	226	1805/4	1805/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1848								128
226	226	903/2	903/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1849								
226	226	1807/4	1807/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1850								
226	226	450	450	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1851								
226	226	451	451	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1852								
227	227	452	452	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1853								129
227	227	1809/4	1809/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1854								129
227	227	905/2	905/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1855								
227	227	1811/4	1811/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1856								
227	227	453	453	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1857								
227	227	907/2	907/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1858								
227	227	452	452	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1859								
228	228	454	454	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1860								130
228	228	1817/4	1817/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1861								
228	228	909/2	909/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1862								
228	228	455	455	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1863								
228	228	911/2	911/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1864								
228	228	454	454	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1865								
229	229	456	456	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1866								131
229	229	913/2	913/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1867								
229	229	457	457	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1868								
229	229	915/2	915/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1869								
229	229	456	456	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1870								
229	229	915/2	915/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1871								
230	230	458	458	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1872								
230	230	917/2	917/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1873								
230	230	459	459	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1874								
230	230	919/2	919/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1875								
230	230	458	458	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1876								
230	230	459	459	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1877								
230	230	919/2	919/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1878								
230	230	458	458	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1879								
230	230	919/2	919/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1880								
230	230	459	459	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	1881								
230	230	919/2	919/2	0.5	3/8	3/8	Chord	2/4	1	4	1/8	1/8	1	1882								
231	231	460	460	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1883								
231	231	921/2	921/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1884								
231	231	461	461	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1885								
231	231	923/2	923/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1886								
231	231	460	460	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1887								
231	231	461	461	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1888								
231	231	460	460	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1889								
232	232	462	462	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1890								
232	232	925/2	925/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1891								
232	232	1851/4	1851/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1892								
232	232	463	463	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1893								
232	232	927/2	927/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1894								
232	232	462	462	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1895								
232	232	463	463	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1896								
233	233	464	464	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1897								
233	233	929/2	929/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1898								
233	233	1859/4	1859/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1899								
233	233	465	465	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1900								
233	233	931/2	931/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1901								
233	233	464	464	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1902								
233	233	465	465	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1903								
234	234	466	466	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1904								
234	234	467	467	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1905								
234	234	466	466	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1906								
234	234	933/2	933/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1907								
234	234	1867/4	1867/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1908								
234	234	467	467	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1909								
234	234	935/2	935/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1910								
235	235	468	468	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1911								
235	235	469	469	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1912								
235	235	468	468	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1913								
235	235	937/2	937/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1914								
235	235	1875/4	1875/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1915								
235	235	469	469	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1916								
235	235	939/2	939/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1917								
236	236	470	470	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1918								
236	236	941/2	941/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1919								
236	236	1883/4	1883/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1920								
236	236	471	471	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1921								
236	236	943/2	943/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1922								
236	236	470	470	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1923								
236	236	471	471	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1924								
237	237	472	472	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1925								
237	237	945/2	945/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1926								
237	237	1891/4	1891/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1927								
237	237	473	473	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1928								
237	237	947/2	947/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1929								
237	237	472	472	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1930								
237	237	473	473	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1931								
238	238	474	474	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1932								
238	238	475	475	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1933								
238	238	474	474	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1934								
238	238	949/2	949/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1935								
238	238	1899/4	1899/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1936								
238	238	475	475	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1937								
238	238	951/2	951/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1938								
239	239	476	476	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1939								
239	239	477	477	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1940								
239	239	476	476	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1941								
239	239	953/2	953/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1942								
239	239	1907/4	1907/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1943								
239	239	477	477	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1944								
239	239	955/2	955/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1945								
240	240	478	478	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1946								
240	240	957/2	957/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1947								
240	240	1915/4	1915/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1948								
240	240	479	479	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1949								
240	240	959/2	959/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1950								
240	240	478	478	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1951								
240	240	479	479	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1952								
241	241	480	480	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1953								
241	241	961/2	961/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1954								
241	241	1923/4	1923/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1955								
241	241	481	481	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1956								
241	241	963/2	963/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1957								
241	241	480	480	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1958								
241	241	481	481	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1959								
242	242	482	482	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1960								
242	242	483	483	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1961								
242	242	482	482	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1962								
242	242	965/2	965/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1963								
242	242	1931/4	1931/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1964								
242	242	483	483	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1965								
242	242	967/2	967/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1966								
243	243	484	484	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1967								
243	243	485	485	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1968								
243	243	484	484	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1969								
243	243	969/2	969/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1970								
243	243	1939/4	1939/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1971								
243	243	485	485	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1972								
243	243	971/2	971/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1973								
244	244	486	486	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1974								
244	244	973/2	973/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1975								
244	244	1947/4	1947/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1976								
244	244	487	487	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1977								
244	244	975/2	975/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1978								
244	244	486	486	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1979								
244	244	487	487	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1980								
245	245	488	488	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1981								
245	245	977/2	977/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1982								
245	245	1955/4	1955/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1983								
245	245	489	489	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1984								
245	245	979/2	979/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1985								
245	245	488	488	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	1986								
245	245	489	489	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	1987								
246	246	490	490	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1988								
246	246	491	491	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1989								
246	246	490	490	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1990								
246	246	981/2	981/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1991								
246	246	1963/4	1963/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1992								
246	246	491	491	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1993								
246	246	983/2	983/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1994								
247	247	492	492	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1995								
247	247	493	493	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1996								
247	247	492	492	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1997								
247	247	985/2	985/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1998								
247	247	1971/4	1971/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1999								
247	247	493	493	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2000								
247	247	987/2	987/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2001								
248	248	494	494	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2002								
248	248	989/2	989/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2003								
248	248	1979/4	1979/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2004								
248	248	495	495	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2005								
248	248	991/2	991/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2006								
248	248	494	494	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2007								
249	249	496	496	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2008								132
249	249	993/2	993/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2009								
249	249	497	497	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2010								133
249	249	995/2	995/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2011								
249	249	496	496	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2012								
249	249	497	497	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2013								
250	250	498	498	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2014								134
250	250	1993/4	1993/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2015								134
250	250	997/2	997/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2016								134
250	250	1995/4	1995/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2017								134
250	250	499	499	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2018								
250	250	999/2	999/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2019								
250	250	498	498	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2020								
251	251	500	500	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2021								135
251	251	1001/2	1001/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2022								
251	251	501	501	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2023								136
251	251	1003/2	1003/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2024								
251	251	500	500	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2025								
251	251	501	501	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2026								
252	252	502	502	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2027								
252	252	1005/2	1005/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2028								
252	252	2011/4	2011/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2029								
252	252	503	503	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2030								
252	252	502	502	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2031								
252	252	1005/2	1005/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2032								
252	252	2011/4	2011/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2033								
252	252	503	503	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2034								
252	252	1007/2	1007/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2035								
253	253	1009/2	1009/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2036								
253	253	1011/2	1011/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2037								
253	253	504	504	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2038								
253	253	1009/2	1009/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2039								
253	253	505	505	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2040								
253	253	1011/2	1011/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2041								
254	254	1013/2	1013/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2042								
254	254	2027/4	2027/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2043								
254	254	507	507	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2044								
254	254	506	506	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2045								
254	254	1013/2	1013/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2046								
254	254	2027/4	2027/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2047								
254	254	507	507	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2048								
